NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,Line_1,Line_2,cost,emissions,cost_1,emissions_1,cost_2,emissions_2,cost_3,emissions_3
106.062,662.983,1768.002,7077.299978435475,2684.8028867205303,302.70094037310537,62.70395939204943,0.5999935907090143,0.0004471477745848773,29.99999856332481,145.79999999041732,186.355,821.3999998856166,27.248,67.7,30.999,3488.7039193623327,35.199967083245106,433.9999837723154,124.89994683690004,0.0009952831003801066,6.499993596921198,18.711,374.5999964689534,24.95,327.81,274.4999313982675,1114.0999436447769,163.49998722075568,1190.899991692999,195.266,11.799996518096725,0.0,0.017344407211120037,283.40619211924496,786.011431183977,0.0,1663.2995100524136,7555.361382742622,4970.000001497744,0.0,2413.9263641744014,283.1415033888126,0.016334169547686135,0.0,4.917535438786139e-5,0.02622841084895895,3.0414498917257203e-5,0.0,2035.531528922264,283.3174497322619,0.014858968789694327,0.0,0.0004981501031439832,0.0026390343410978424,165.52,47.27,22.56,1.1627611e-9,4.7078527e-7,5.409022213276185e9,2.3224044e7,3.6162133669389405e9,4.018598e6,1.1212342820601718e9,1.3021478e7,6.715745551952754e8,6.183968e6
106.062,662.983,1768.002,7077.299451109952,2684.802909593931,302.7009857984544,62.70392562557528,0.5999875707683358,1241.9999997069467,29.999991081018646,145.79999958938777,186.355,821.3999857418029,27.248,67.7,30.999,3488.7039377387255,35.19987046696752,433.99996078155124,124.8999764837763,2162.8999768061854,6.499979383963663,18.711,0.00015280180098997675,24.95,327.81,274.499972948719,1114.0999913020928,163.4998652923936,1190.8998094839903,195.266,0.0001968465325723895,0.0,0.03672965701980953,418.56250311598626,293.47462940368274,0.0,0.0004773229559668144,2378.6000231937583,6633.307508224983,0.0,265.3597271148516,413.1240461343154,0.2105052609418582,0.0,0.0004432639933808677,0.0001538596433616262,75.42711524388615,0.0,2047.4935769793149,416.93870079647155,0.16437936029687394,0.0,0.0006422314109215605,0.00015569681927503953,165.52,47.27,22.56,1.10684866e-7,9.113909e-10,5.40902225145384e9,1.6297792e7,3.586299630386731e9,3.0362698e6,1.1436947565706189e9,7.1231575e6,6.790278631442211e8,6.1383645e6
106.062,662.983,1768.002,7077.298730315291,2684.801732353398,302.7008587053064,62.70391590703189,0.5999676177366129,0.0048615815759767145,29.999987163679446,145.79999969080023,186.355,821.3999954215825,27.248,67.7,30.999,3488.703485373098,35.19997510277388,433.9999691749169,124.89995490273803,2162.8996589535677,0.0009705965921908907,18.711,374.5999687831569,24.95,327.81,274.49998268053804,1114.099862786381,163.499873020343,1190.8999731511842,195.266,11.799967613515214,0.0,572.6210722236877,1406.1162311624526,0.006277839788414817,0.0,1663.294210336643,2378.6001096291093,4970.001167457712,0.0,539.532353440868,1394.5334496715006,0.0072741177793069905,0.0,0.0003473880385991723,0.0008221397804584365,0.00025732991550790103,0.0,2240.840614433752,1400.9948148029805,0.00690871566022018,0.0,0.004857079883560038,0.0007190479818552774,165.52,47.27,22.56,8.831088e-8,3.9404775e-8,5.409022982576901e9,2.1383816e7,3.2599897084366035e9,6.118613e6,1.3094856070165327e9,8.2025185e6,8.395476652997885e8,7.062685e6
106.062,662.983,1768.002,7077.297988069489,2684.8020632621315,302.7009912616742,62.7039600368601,0.599979660158812,0.014519413027214156,29.99999576050319,145.79999956381772,186.355,821.399999650126,27.248,67.7,30.999,3488.7035154460586,35.199848387900076,433.99958516463795,124.8999787678609,2162.891446546907,6.499990112410614,18.711,374.59988353243506,24.95,327.81,274.4999383374557,1114.0998774316838,163.49994588490506,1190.8999830631474,195.266,11.799893349362161,0.0,0.15066578297951014,0.13373081701897913,1915.828045409024,0.0,1663.2796927003506,6553.924330448078,4970.016945867541,0.0,114.89079601383659,0.13998040957998095,1.0268132717832774,0.0,0.0037794144799729546,0.055588911366443235,0.002140326956922743,0.0,1916.3694582478306,0.13935154961783938,0.6846666436133124,0.0,0.008306635839539408,0.01665536399537381,165.52,47.27,22.56,1.8900272e-7,5.500925e-10,5.409022400270699e9,1.792488e7,3.641506584979763e9,3.7832648e6,1.1152370934709015e9,7.5997165e6,6.522787195301692e8,6.541898e6
106.062,662.983,1768.002,7077.299452580481,2684.802948255641,302.70098960209384,62.70392636337363,0.599995996000083,0.001649616290455569,29.999993963922496,145.7999999835169,186.355,821.3999942400194,27.248,67.7,30.999,3488.7039642482487,35.19985724325046,433.99997880487285,124.89997960712557,0.003234108997496321,6.499998078139749,18.711,374.59999746671633,24.95,327.81,274.49997773128365,1114.0999950330208,163.4999382014857,1190.8999865076155,195.266,11.79999709501747,0.0,0.06228582297151487,382.7154369198861,785.9358119102054,0.0,1663.298109481338,7555.245780975704,4970.000201845204,0.0,2413.909328397797,0.6227879919194815,0.06957603956213974,0.0,0.00026564198870197804,0.08941204422767082,0.00010850614710665635,0.0,2035.5159552443652,466.49290644566173,0.058317897360409106,0.0,0.00170795080219627,0.00973592930606364,165.52,47.27,22.56,5.7094435e-10,2.4199212e-9,5.409022257595822e9,2.32241e7,3.625040821837403e9,4.0186775e6,1.0961085799075983e9,1.3021443e7,6.878728557973288e8,6.18398e6
106.062,662.983,1768.002,7077.29908862176,2684.8021372547464,302.7007912707808,62.70381826916621,0.5999616642097656,1241.9860785246362,29.99998664864021,81.3242180967234,186.355,821.3999902393392,27.248,67.7,30.999,3488.703536827208,35.199945257558376,433.9999650443564,124.89992176853637,2162.8999831806127,0.0002057695150754421,18.711,0.00042334510014230275,24.95,327.81,274.4999042443389,1114.0997882915415,163.49978544731493,1190.8375317548491,195.266,0.00015950362096048276,0.0,0.07041621357909518,417.54960913340506,291.155277635381,0.0,0.00022181854648630246,2378.6000173871466,6697.838021058935,0.0,285.03063748200213,411.03185986982305,0.15084539273210387,0.0,0.0003063838417716002,0.00015160865051294558,0.002150408167287141,0.0,2047.8550999014983,410.5212142043241,0.14292439246914299,0.0,0.00021436392956869586,0.00011741347010647485,165.52,47.27,22.56,4.953762e-6,8.416059e-7,5.409022172482686e9,1.6342356e7,3.6072358774869304e9,3.0303605e6,1.1233000527229137e9,7.172732e6,6.784861663205706e8,6.1392635e6
106.062,662.983,1768.002,7077.299953064896,2684.802991445345,302.7009979067716,62.70398747684649,0.5999995334427556,0.00030112296989237564,29.99999818322961,145.79999997980102,186.355,821.3999975226982,27.248,67.7,30.999,3488.7039965069994,35.19997611016264,433.9999858450649,124.8999960269744,0.00040293963499138385,6.499998466609981,18.711,374.5999992014423,24.95,327.81,274.49999518631205,1114.0999992927586,163.49997737836867,1190.899995482191,195.266,11.799998982522855,0.0,0.026112676720624735,566.9092617139711,0.0009795441283772363,0.0,1663.2990418745364,6767.157073130929,4970.000399276232,0.0,2396.7428472056313,566.9709361890268,0.0010566656447478988,0.0,4.950766770001901e-5,287.99613439059453,3.6431788539741015e-5,0.0,2030.6738614843116,567.0764666082969,0.0009940465517098585,0.0,0.0005678270005059845,143.18096985892225,165.52,47.27,22.56,8.711689e-8,1.7945256e-7,5.409022194338689e9,2.3594656e7,3.5332803654538107e9,4.525426e6,1.16773968158597e9,1.2947794e7,7.08002142791965e8,6.121435e6
106.062,662.983,1768.002,7077.29836059868,2684.801451573345,302.7009975211514,62.70397172765903,0.5999766115024963,1241.9998282546535,29.99999601670536,145.7999993182316,186.355,821.3999983118572,27.248,67.7,30.999,3488.7035777618,35.19991448116051,433.9999944457431,124.89998688251708,2162.899650377053,6.499937915241416,18.711,0.0026242724737723933,24.95,327.81,274.49996508973464,1114.0999214478845,163.49991984858286,1190.8999999271098,195.266,0.0012106688736142346,0.0,0.14540395440886628,0.30166430834454616,1241.094632416177,0.0,1663.2920767293576,2378.6001341503897,4970.000104723102,0.0,446.9364786891821,0.3016562039039211,0.2634357435490936,0.0,0.0010132773133220052,0.00110892473052506,0.0007631889462068216,0.0,2136.9335795991956,0.2999977932811664,0.5575722073530351,0.0,0.009478352910699626,0.0009633737704613923,165.52,47.27,22.56,2.2052981e-7,4.490843e-8,5.409022840270903e9,1.7737232e7,3.539472641211341e9,2.7106952e6,1.1759215448493555e9,8.166781e6,6.936286506854934e8,6.859757e6
106.062,662.983,1768.002,7077.299530930727,2684.802849490885,302.7009794396815,62.70397676137163,0.5999908079395389,0.0089163118632829,29.99999868233446,145.79999996312532,186.355,821.3999998750228,27.248,67.7,30.999,3488.70394463554,35.1999535111441,433.9998075754777,124.89997577219373,2162.8964127061986,6.499993055584372,18.711,374.5999945488882,24.95,327.81,274.49997087915773,1114.099963520627,163.49986168767683,1190.899982457554,195.266,11.799989656241053,0.0,0.1233910740892778,0.17349716248269023,1615.6170531443267,0.0,1663.2927276684236,7536.978700675282,4970.000012245268,0.0,249.1377294624622,0.17201140685300617,0.5495242439004294,0.0,0.0007830714230764521,0.04696601621369868,0.0003750996132516834,0.0,2039.0547544566498,0.172411147119846,0.5549545683879572,0.0,0.007277864347904905,0.025519222342708144,165.52,47.27,22.56,1.5909952e-6,4.063507e-8,5.40902253282344e9,1.7065802e7,3.6478503990703907e9,3.515254e6,1.102719224889123e9,7.170405e6,6.584528888940846e8,6.380143e6
106.062,662.983,1768.002,7077.298153830582,2684.8014861100105,302.7006911820606,62.70373077358654,0.5999735837974893,0.00825888129885044,29.999979897768235,145.79999954737718,186.355,821.3999948727478,27.248,67.7,30.999,3488.7031259801242,35.19990684768315,433.99994855577063,124.8998716247908,2162.8996550753554,0.0012217007763996174,18.711,0.0006201033044828108,24.95,327.81,274.49990815456846,1114.0997274906651,163.499682808818,1190.8999273906434,195.266,0.0006761817929346742,0.0,321.66956729129697,1133.538145056818,0.0076565027965323825,0.0,0.0009398535260718016,2378.6004081703823,6633.29934407216,0.0,446.91001223426525,1133.6040873214524,0.00833728155204914,0.0,0.00037679871354564945,0.0003390623852766136,0.0005931833851296108,0.0,2204.48111638235,1133.1108376349903,0.008268454079354708,0.0,0.0008315038831675585,0.0003566779232313435,165.52,47.27,22.56,1.08083395e-5,7.8158877e-7,5.40902238641422e9,2.019027e7,3.3635947676945148e9,5.5078145e6,1.251128499932334e9,7.931593e6,7.942989733844229e8,6.750862e6
106.062,662.983,1768.002,7077.290738439123,2684.7937447814156,302.69995905752415,62.703437890124476,0.5998894912081776,0.020778915421182376,29.999952931039328,145.79999887073575,186.355,821.3999862492302,27.248,67.7,30.999,3488.7009367434152,35.19980119855587,433.9996396236316,124.89965717266232,2162.891283019072,0.003543483825517793,18.711,374.599955016412,24.95,327.81,274.49978169803063,1114.0998201511504,163.49919800775493,1190.898822004802,195.266,11.799961197851122,0.0,0.6147031835481765,543.4283335120775,0.028784109444784864,0.0,1663.2796751200096,6680.448167047256,4970.01474549148,0.0,301.222074454412,542.9060544094142,0.031009867157273118,0.0,0.0008069919791817586,181.71310291994112,0.0006955867505450912,0.0,2042.6035189403867,544.3619972043136,0.030187608932206865,0.0,0.01395862347007585,452.66631933525633,165.52,47.27,22.56,1.0540456e-6,2.127022e-8,5.409024972260096e9,1.7425264e7,3.5059657424720654e9,4.297991e6,1.1619605602912312e9,7.0347985e6,7.410986563754685e8,6.0924735e6
106.062,662.983,1768.002,7077.296719883474,2684.80080120045,302.7009737779591,62.70392514741539,0.5999034527038846,0.030289398763816422,29.99999330315807,145.7999992649528,186.355,821.3999956108958,27.248,67.7,30.999,3488.7029007006577,35.19965027527728,433.9992473222061,124.89995467346145,2162.8993690806633,6.499977631197871,18.711,0.0015911826670156337,24.95,327.81,274.4998534262872,1114.099662754225,163.49990548311905,1190.8999998620232,195.266,0.0018919449821918483,0.0,463.1786870289123,2.691055294259297,1427.6300220036105,0.0,1663.282363206547,2378.600104579017,4970.0042830867,0.0,815.59458612269,2.6838597150746732,0.34958843828333747,0.0,216.81762263353926,0.0019503267938132379,0.00785083207123116,0.0,2288.399564723991,2.6818414680280807,50.71798831878472,0.0,0.017588311208828634,0.0017346134011591895,165.52,47.27,22.56,2.1915855e-6,3.7739937e-7,5.409022648186022e9,2.1354216e7,3.3459064896605015e9,5.0589555e6,1.3092725450886443e9,8.883405e6,7.538435797372097e8,7.411857e6
106.062,662.983,1768.002,7077.299994894387,2684.802977128649,302.70099022597043,62.70399153095471,0.5999990955174659,0.00013792432618231487,29.999999626184156,145.79999999642436,186.355,821.3999996705951,27.248,67.7,30.999,3488.703982453004,35.199992676699054,433.9999971363774,124.89999256800768,0.00021262162519519734,6.499999975680254,18.711,374.5999998668339,24.95,327.81,274.4999918814581,1114.0999916798528,163.4999952019013,1190.899999998127,195.266,11.799999867915098,0.0,585.5534905680817,1340.4329712148576,0.00026215720780041723,0.0,1663.2998669665985,2378.60000429534,4970.000005261635,0.0,2670.671010815669,1344.5936587980793,0.00022545860600284358,0.0,3.6572766582181605e-5,2.776813584779717e-5,2.045726535328387e-5,0.0,2230.2805923329406,1345.08407288622,0.00023167023450821242,0.0,0.0001839650880302443,3.339051714812682e-5,165.52,47.27,22.56,1.885618e-10,1.6939212e-11,5.409022163796396e9,2.766364e7,3.2652132246679654e9,6.252055e6,1.3122677495691366e9,1.437423e7,8.315411895563412e8,7.0373555e6
106.062,662.983,1768.002,7077.298931598111,2684.802477879185,302.7009969010359,62.703980660347476,0.5999887745137862,1241.9996635200832,29.999998168719934,145.79999981746994,186.355,821.3999998063127,27.248,67.7,30.999,3488.703768263263,35.19995420047672,433.9999970577157,124.89999057256186,2162.8998480554005,0.0010106350494991714,18.711,374.5999488100263,24.95,327.81,274.49997832135193,1114.099962230725,163.49994270266257,1190.8999999623006,195.266,11.799960041125553,0.0,0.03961281514372129,0.04432633225447325,1313.5877117868636,0.0,1663.2856486769622,5578.632570974022,4970.008833329515,0.0,0.2315097401087234,0.04610124887643405,0.8854288271322467,0.0,0.0003358412779934189,0.047335738077014876,0.0003012486651046757,0.0,1488.8904800404796,0.046446387139056584,0.4770314816780378,0.0,0.006112696124911069,0.009168258069629398,165.52,47.27,22.56,3.8852802e-10,3.521694e-9,5.409022624139527e9,1.4980604e7,3.8230215606102147e9,2.8319018e6,1.0565483396680206e9,6.8900015e6,5.2945272378872716e8,5.2587005e6
106.062,662.983,1768.002,7077.299913431929,2684.8029917203276,302.70099628954426,62.70397192538933,0.5999990849164992,0.00023555764072646923,29.999998244169724,145.79999997721288,186.355,821.3999982999609,27.248,67.7,30.999,3488.7039947593535,35.199935367161686,433.9999923310316,124.89999204217197,0.0003158631645128196,6.4999989497500605,18.711,3.5209011206571716e-5,24.95,327.81,274.4999918693494,1114.0999986497357,163.49997541617884,1190.8999956198425,195.266,7.023450443628676e-5,0.0,242.49478079233165,1128.976469727148,0.000534903435782942,0.0,0.00029655912161841863,2378.600004670442,6633.299476726003,0.0,2546.999430978092,1126.8320910274426,0.0007099785593462474,0.0,5.598481131818582e-5,3.695024389035703e-5,5.752211043038994e-5,0.0,2174.898850838212,1123.6636215385963,0.0006084992252523943,0.0,0.00023317255977324698,3.5336477972739704e-5,165.52,47.27,22.56,2.285296e-8,6.831694e-11,5.409022168503527e9,2.6493384e7,3.3732096643000007e9,5.7886625e6,1.2485759186353583e9,1.3999773e7,7.872365852915354e8,6.7049485e6
106.062,662.983,1768.002,7077.28800199492,2684.798055856242,302.7009703723516,62.70390494520665,0.5999409899729787,1241.998373426384,29.999989762844177,145.79999788035434,186.355,821.3999995324554,27.248,67.7,30.999,3488.7015618040887,35.199704888189935,433.99874749487407,124.89995008009957,2162.898626396302,6.4998518635804,18.711,374.59978085744126,24.95,327.81,274.4998805990679,1114.0996029856083,163.499830283992,1190.8997619752367,195.266,11.799859784250724,0.0,0.14932783638557967,0.20984033589651144,1169.917309365415,0.0,1663.2783689516154,5410.133939473904,4970.004284304922,0.0,3.8254734855188888,0.22009559429516215,4.30306834927284,0.0,0.00162210816146329,0.07825341487803508,0.0011629957963038276,0.0,1600.0776084517931,0.22020894779795616,2.8837035528446298,0.0,0.026258216515276087,650.8373283709228,165.52,47.27,22.56,3.05399e-9,1.6350094e-9,5.409030831934839e9,1.458586e7,3.7537908803781557e9,2.712059e6,1.0347643649834008e9,6.54166e6,6.20475586504867e8,5.3321415e6
106.062,662.983,1768.002,7077.297314743157,2684.8010114454705,302.70098803497126,62.70394118263603,0.5999535256496986,0.04438778142246136,29.999992819546122,145.79999824129516,186.355,821.3999996508637,27.248,67.7,30.999,3488.703212604858,35.19982328247202,433.9999882419203,124.89996698211446,2162.8988439749414,0.02085192375073444,18.711,374.599865588259,24.95,327.81,274.4999160573081,1114.0998502158814,163.4998309759503,1190.8999690477358,195.266,11.799900973453733,0.0,1.8905719815566668,185.5581210740881,1101.1724104303794,0.0,0.016642394684172848,4070.5167304320835,6633.271260906896,0.0,446.166421309936,185.45873592302368,0.2973361870502783,0.0,0.001128678783769865,0.02416804802043871,0.0012154642374198508,0.0,1484.5882321785782,186.52228180689002,123.44117109299373,0.0,0.012168665453388908,1805.9881796628188,165.52,47.27,22.56,2.4800638e-6,2.504118e-8,5.409025246902433e9,1.7113788e7,3.4906480626279817e9,4.379716e6,1.1688799597584584e9,7.6596185e6,7.494971941241442e8,5.074454e6
106.062,662.983,1768.002,7077.299992051576,2684.8029548921654,302.7009726463952,62.70398520603503,0.5999968064998783,0.00014671907200280998,29.99999916772389,145.79999999221883,186.355,821.3999993551774,27.248,67.7,30.999,3488.7039561215456,35.19998751193527,433.9999851827426,124.89997582687029,0.00028649573824424124,6.499999261085308,18.711,3.0319826038738285e-5,24.95,327.81,274.49996816915166,1114.0999665414747,163.49999271473263,1190.8999983368822,195.266,3.0118418033880934e-5,0.0,630.1027382236198,1276.942386207067,0.0003596507133596043,0.0,1663.2998262591857,2378.600041819753,4970.000010882798,0.0,2725.47999873133,1291.4899380069967,0.0003447582670149228,0.0,4.74688001081548e-5,1.7358000542647987e-5,1.3314281575144633e-5,0.0,2238.7739694116117,1288.0034327394696,0.00036359466204470315,0.0,0.0002567210412712507,1.8319167805709068e-5,165.52,47.27,22.56,1.3852759e-8,1.8997899e-9,5.40902217244545e9,2.7851454e7,3.2661393253353305e9,6.280837e6,1.3147476802429702e9,1.4517277e7,8.281351666632967e8,7.05334e6
106.062,662.983,1768.002,7077.299972335605,2684.8028691593927,302.70092680457174,62.70396019123621,0.5999764421623521,0.00044214057370872695,29.999997699335097,145.79999997879972,186.355,821.399998502007,27.248,67.7,30.999,3488.703875300796,35.1999630248946,433.99995893032104,124.89993657741766,0.0005189796854487838,6.49999728113238,18.711,0.00012012369127178957,24.95,327.81,274.4999158114406,1114.099905976865,163.49998039034574,1190.8999859885748,195.266,0.00012089532244394241,0.0,630.3319965517503,1275.6534557722255,0.0013232340637299505,0.0,1663.298911558309,2378.600118655112,4970.000044525007,0.0,2725.473181366057,1292.7607398406492,0.0012871569079633063,0.0,0.00019839849493765552,6.88631079317061e-5,5.521997923955626e-5,0.0,2238.774047315032,1287.7838906242641,0.0013661949446547364,0.0,0.0010601659469833126,6.879770826556153e-5,165.52,47.27,22.56,5.7361234e-8,2.032053e-8,5.409022193092348e9,2.7851382e7,3.2660548376095366e9,6.280902e6,1.3148523533685265e9,1.4517149e7,8.281150010309238e8,7.0533295e6
106.062,662.983,1768.002,7077.298528997253,2684.8021648669046,302.70099618801015,62.70398008087837,0.5999833961262723,50.16396206774476,29.999997558510657,145.7999993600548,186.355,821.3999998597272,27.248,67.7,30.999,3488.7036498944112,35.19994636151323,433.99999633965245,124.89998980780757,2162.8990477909097,0.008015366284553141,18.711,374.59995320981227,24.95,327.81,274.4999771507688,1114.0999474811806,163.49994036826166,1190.8999817909869,195.266,11.799965188757199,0.0,0.4747693148876705,175.64901395501127,1100.4852145972532,0.0,0.007098561492457279,4053.3090602066873,6633.287950468009,0.0,437.4602568882231,173.56383415604145,0.18941332334496216,0.0,0.0004132386362360488,0.01010206297674125,0.0004709594401265731,0.0,1499.1735374999673,173.7273958175472,105.52621327063846,0.0,0.004969542592349139,1743.9952387784977,165.52,47.27,22.56,3.2822884e-9,7.468979e-8,5.409023838481907e9,1.7013984e7,3.5004787970854993e9,4.2758555e6,1.1651764127478366e9,7.630268e6,7.43368627170386e8,5.107861e6
106.062,662.983,1768.002,7077.299960994023,2684.8029058422408,302.7009694357312,62.70397985539958,0.5999905981262774,0.00029408182555812346,29.999998465759507,145.7999999700085,186.355,821.3999992986923,27.248,67.7,30.999,3488.7038881496196,35.1999810691618,433.99998172554234,124.89997211269599,0.0004154670523170978,6.499997496002514,18.711,374.5999959510287,24.95,327.81,274.4999646239656,1114.0999470156264,163.49999119409344,1190.899988102064,195.266,11.799996200060962,0.0,0.02481610390873225,567.6908205497645,0.0014334702180167727,0.0,1663.2995118655986,6767.132437880988,4970.00000235225,0.0,2396.744803303224,568.0190380159727,0.0012710490562221728,0.0,7.419603118270408e-5,287.9970956079581,4.65561652497553e-5,0.0,2030.675213086354,565.2454548802496,0.0013078575820568606,0.0,0.0005441613571519935,143.20409945069972,165.52,47.27,22.56,1.3761533e-8,1.5887693e-10,5.409022261731229e9,2.3594656e7,3.533346686527667e9,4.525423e6,1.1678337351607137e9,1.29478e7,7.078418398738698e8,6.121433e6
106.062,662.983,1768.002,7077.297303181751,2684.801166157888,302.70098084560897,62.7039016814289,0.5999605287418345,1241.9999998873764,29.99999455168815,145.79999962388163,186.355,821.3999961678254,27.248,67.7,30.999,3488.703250448156,35.19972322770339,433.99998663954517,124.89994695017838,2162.8999243304725,0.0027574408894368713,18.711,0.002815826040836189,24.95,327.81,274.49988826888017,1114.0998413056968,163.4997537703228,1190.8999895992492,195.266,0.0021618667565854316,0.0,0.31742567604068905,0.8397117868538224,1239.06340680457,0.0,1663.2133103796543,2378.6000045124406,4970.063415753787,0.0,446.80204014561343,0.8564861627973404,0.5061339791837095,0.0,0.0012458374337399173,0.002422201719039015,0.0010343273953685073,0.0,2136.777451790891,0.8536976390684189,1.0368285454793293,0.0,0.0232888648022303,0.0016839349923997075,165.52,47.27,22.56,3.132374e-6,2.6321105e-8,5.409022439124799e9,1.7741236e7,3.53921547562056e9,2.712734e6,1.1759939538644547e9,8.1682635e6,6.938129713561985e8,6.8602385e6
106.062,662.983,1768.002,7077.299961387631,2684.8029726896507,302.70099681109724,62.70399717226879,0.5999994082690633,4.2724144888595106e-5,29.999999798050258,145.79999999519856,186.355,821.3999999432023,27.248,67.7,30.999,3488.7039857225104,35.199998894830536,433.99999932140287,124.89999877628568,5.863356022928201e-5,1.933052726915685e-5,18.711,9.947236701002282e-6,24.95,327.81,274.4999996699636,1114.0999980696033,163.49999691613408,1190.8999972039185,195.266,1.0871508788687367e-5,0.0,243.68936181827087,1149.3215708207458,0.000125014961194652,0.0,4.9819137035280616e-5,2378.600011267335,6633.299931206006,0.0,2547.004878714895,1107.5875830067125,0.00013247095212819344,0.0,5.202608311650968e-6,5.814597375464225e-6,5.737389224011212e-6,0.0,2174.8953244529976,1119.5352187841777,0.0001273927680903306,0.0,3.633849867977758e-5,5.078582833114827e-6,165.52,47.27,22.56,1.6745064e-9,6.688246e-11,5.409022167478607e9,2.6496656e7,3.3752578611138887e9,5.7900475e6,1.2468748527329843e9,1.4001346e7,7.868894536103624e8,6.7052615e6
106.062,662.983,1768.002,7077.293315344889,2684.799793242481,302.700973669668,62.7039133183452,0.5999632974231992,1241.9932622913896,29.999992130025728,145.79999952393547,186.355,821.399999649072,27.248,67.7,30.999,3488.7025130304005,35.199741945735276,433.9991352691618,124.89995634871946,2162.899129506596,6.499958743537577,18.711,374.5998543515621,24.95,327.81,274.4999008666973,1114.0997272147147,163.4998648082594,1190.8999973528735,195.266,11.799892030335968,0.0,0.10712257472449133,0.16100505969076354,1172.150373110904,0.0,1663.286230315791,5410.527923920406,4970.000745996537,0.0,3.200430633760011,0.16852508714596637,2.945382598771808,0.0,0.0018298112166286362,0.0685062451077607,0.0011089035704621294,0.0,1600.8045378875813,0.1682153078294025,2.076901862852924,0.0,0.019490324625291083,650.5930136618712,165.52,47.27,22.56,2.629836e-9,3.3183176e-6,5.409024865869231e9,1.4585508e7,3.753898016042716e9,2.7117258e6,1.0345565707677854e9,6.5402285e6,6.20570215112829e8,5.333554e6
106.062,662.983,1768.002,7077.297314743157,2684.8010114454705,302.70098803497126,62.70394118263603,0.5999535256496986,0.04438778142246136,29.999992819546122,145.79999824129516,186.355,821.3999996508637,27.248,67.7,30.999,3488.703212604858,35.19982328247202,433.9999882419203,124.89996698211446,2162.8988439749414,0.02085192375073444,18.711,374.599865588259,24.95,327.81,274.4999160573081,1114.0998502158814,163.4998309759503,1190.8999690477358,195.266,11.799900973453733,0.0,1.8905719815566668,185.5581210740881,1101.1724104303794,0.0,0.016642394684172848,4070.5167304320835,6633.271260906896,0.0,446.166421309936,185.45873592302368,0.2973361870502783,0.0,0.001128678783769865,0.02416804802043871,0.0012154642374198508,0.0,1484.5882321785782,186.52228180689002,123.44117109299373,0.0,0.012168665453388908,1805.9881796628188,165.52,47.27,22.56,2.4800638e-6,2.504118e-8,5.409025246902433e9,1.7113788e7,3.4906480626279817e9,4.379716e6,1.1688799597584584e9,7.6596185e6,7.494971941241442e8,5.074454e6
